customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-15538,Male,0,No,No,69,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,49.58,3385.62,No
CUST-15539,Female,0,No,No,21,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,80.92,1664.89,No
CUST-15540,Male,1,No,No,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,72.48,2221.56,No
CUST-15541,Female,0,No,No,0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,40.26,0.0,Yes
CUST-15542,Female,0,Yes,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,34.75,1866.08,No
CUST-15543,Male,0,No,Yes,57,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card,42.15,2432.59,No
CUST-15544,Female,0,Yes,Yes,69,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,Yes,Electronic check,69.26,4782.92,Yes
CUST-15545,Female,0,No,Yes,17,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer,45.66,844.2,No
CUST-15546,Female,0,No,Yes,5,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,114.66,560.24,Yes
CUST-15547,Female,0,Yes,No,44,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,No,Bank transfer,65.31,2904.52,No
CUST-15548,Male,0,No,No,22,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,24.0,552.29,No
CUST-15549,Male,0,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,92.39,1992.62,No
CUST-15550,Female,0,Yes,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,51.54,1346.24,No
CUST-15551,Female,0,No,No,6,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Credit card,84.66,514.37,Yes
CUST-15552,Male,0,No,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,46.52,2049.09,No
CUST-15553,Female,0,No,No,26,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,76.22,1916.67,Yes
CUST-15554,Male,0,No,Yes,25,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Credit card,96.76,2424.49,No
CUST-15555,Female,0,No,No,35,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,112.66,3920.07,No
CUST-15556,Female,0,No,Yes,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,44.63,2367.45,No
CUST-15557,Female,1,Yes,No,63,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Electronic check,52.16,3356.55,Yes
CUST-15558,Male,0,No,No,56,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,65.36,3669.92,No
CUST-15559,Female,0,No,Yes,68,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,112.57,7580.91,No
CUST-15560,Male,0,Yes,No,60,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,109.94,6571.53,No
CUST-15561,Male,0,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,27.17,74.12,No
CUST-15562,Male,0,Yes,Yes,54,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Mailed check,31.46,1656.2,No
CUST-15563,Male,0,No,No,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,68.54,2488.23,No
CUST-15564,Female,0,No,Yes,28,No,No phone service,Fiber optic,Yes,No,No,No,No,No,One year,No,Credit card,28.88,801.29,No
CUST-15565,Male,0,Yes,No,25,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Credit card,53.25,1354.72,No
CUST-15566,Male,0,Yes,No,34,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Bank transfer,33.14,1090.35,No
CUST-15567,Male,0,No,No,66,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,82.88,5489.62,Yes
CUST-15568,Male,0,Yes,Yes,28,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Bank transfer,114.85,3217.54,Yes
CUST-15569,Female,1,No,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,119.67,3956.93,Yes
CUST-15570,Male,0,Yes,No,40,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card,56.27,2130.56,Yes
CUST-15571,Male,0,Yes,No,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,79.1,3164.8,Yes
CUST-15572,Male,0,Yes,No,22,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer,105.34,2304.95,No
CUST-15573,Male,0,Yes,No,70,No,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,29.98,2118.12,No
CUST-15574,Female,0,No,No,2,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer,88.34,143.99,Yes
CUST-15575,Male,0,Yes,Yes,57,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card,59.7,3384.35,No
CUST-15576,Female,0,No,No,31,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,39.03,1236.59,No
CUST-15577,Male,0,No,No,30,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer,59.08,1844.69,No
CUST-15578,Female,0,Yes,Yes,42,Yes,Yes,DSL,No,No,No,Yes,No,Yes,One year,Yes,Bank transfer,25.75,1015.27,No
CUST-15579,Male,0,No,No,6,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Electronic check,88.93,559.24,Yes
CUST-15580,Male,0,Yes,No,0,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Mailed check,43.78,61.0,No
CUST-15581,Male,1,No,No,60,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Credit card,49.76,3020.34,No
CUST-15582,Male,0,No,No,13,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Electronic check,30.35,452.18,No
CUST-15583,Female,0,No,No,51,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,106.2,5389.02,Yes
CUST-15584,Male,1,No,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,68.33,403.49,Yes
CUST-15585,Female,0,No,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,76.36,651.02,No
CUST-15586,Male,0,No,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,No,Credit card,76.08,5328.36,No
CUST-15587,Male,0,No,Yes,29,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,Yes,Electronic check,59.87,1711.11,No
CUST-15588,Female,0,Yes,Yes,20,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Mailed check,37.64,729.69,No
CUST-15589,Male,0,Yes,Yes,59,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,94.0,5459.93,No
CUST-15590,Female,0,No,No,62,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Electronic check,30.96,1820.93,Yes
CUST-15591,Male,0,No,No,41,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Credit card,28.6,1231.44,No
CUST-15592,Male,0,Yes,Yes,50,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,90.43,4431.55,No
CUST-15593,Female,1,Yes,No,63,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,39.3,2488.42,No
CUST-15594,Male,0,No,No,55,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer,49.29,2646.0,No
CUST-15595,Female,0,No,No,40,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,66.47,2616.37,Yes
CUST-15596,Male,0,Yes,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,63.83,2012.95,No
CUST-15597,Male,0,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,90.28,1272.02,No
CUST-15598,Female,0,Yes,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,81.59,4970.63,Yes
CUST-15599,Male,0,Yes,Yes,26,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.73,2234.21,No
CUST-15600,Male,0,No,No,27,No,No phone service,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,90.83,2437.93,No
CUST-15601,Female,0,No,No,63,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Electronic check,47.85,3076.05,Yes
CUST-15602,Female,0,Yes,No,58,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,No,Electronic check,50.88,2897.57,No
CUST-15603,Male,0,No,No,57,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card,62.68,3513.27,No
CUST-15604,Female,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,49.36,42.45,Yes
CUST-15605,Female,0,No,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,118.46,4146.26,Yes
CUST-15606,Female,0,Yes,Yes,70,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,101.03,7029.18,No
CUST-15607,Male,0,Yes,Yes,12,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,34.79,403.67,Yes
CUST-15608,Male,0,No,Yes,14,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Bank transfer,18.57,328.22,Yes
CUST-15609,Male,0,No,No,59,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,22.36,1299.52,No
CUST-15610,Female,0,Yes,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,42.89,803.87,No
CUST-15611,Male,0,Yes,No,62,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer,29.66,1751.75,Yes
CUST-15612,Male,0,Yes,Yes,24,No,No phone service,DSL,No,No,No,Yes,No,No,One year,Yes,Mailed check,72.4,1841.93,No
CUST-15613,Male,1,No,No,47,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer,105.52,5031.97,No
CUST-15614,Male,0,No,No,42,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,93.15,3890.5,No
CUST-15615,Male,0,No,Yes,37,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,No,Electronic check,39.99,1520.16,No
CUST-15616,Female,0,No,No,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,58.73,2362.22,No
CUST-15617,Female,1,No,Yes,44,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Credit card,69.81,3135.17,No
CUST-15618,Female,0,Yes,Yes,39,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,100.64,3871.4,No
CUST-15619,Male,0,Yes,Yes,16,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,No,Mailed check,103.59,1605.29,No
CUST-15620,Female,0,Yes,No,56,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,110.79,6270.21,No
CUST-15621,Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Bank transfer,69.94,0.0,Yes
CUST-15622,Female,0,Yes,No,61,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Bank transfer,88.82,5421.51,No
CUST-15623,Male,0,No,Yes,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer,29.4,232.96,Yes
CUST-15624,Male,0,No,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,75.66,5108.43,No
CUST-15625,Female,0,Yes,Yes,16,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,No,Mailed check,43.37,700.91,No
CUST-15626,Female,0,No,No,49,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,62.04,3033.36,Yes
CUST-15627,Female,0,No,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,82.67,3205.1,No
CUST-15628,Female,0,No,No,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer,44.21,2470.23,No
CUST-15629,Male,0,Yes,No,20,No,No phone service,DSL,No,No,No,No,Yes,No,Two year,Yes,Mailed check,23.32,458.1,No
CUST-15630,Male,0,No,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,19.04,381.93,No
CUST-15631,Male,0,Yes,No,54,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer,20.26,1079.74,No
CUST-15632,Female,1,No,Yes,28,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer,18.85,598.11,No
CUST-15633,Male,0,Yes,No,23,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,29.26,709.53,No
CUST-15634,Male,1,Yes,Yes,16,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,42.43,702.71,No
CUST-15635,Male,0,No,Yes,17,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card,40.56,681.43,No
CUST-15636,Male,0,Yes,No,41,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Credit card,118.65,4833.23,No
CUST-15637,Female,0,Yes,Yes,44,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer,49.21,2249.32,Yes
CUST-15638,Female,1,No,Yes,16,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer,31.0,535.68,No
CUST-15639,Female,0,No,No,72,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,73.65,5295.83,No
CUST-15640,Female,1,Yes,Yes,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,105.51,1456.59,No
CUST-15641,Male,0,No,Yes,48,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,87.16,4215.13,No
CUST-15642,Male,0,No,No,28,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card,48.2,1278.58,No
CUST-15643,Female,0,Yes,Yes,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,75.28,204.51,No
CUST-15644,Female,0,Yes,No,19,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer,90.92,1763.84,Yes
CUST-15645,Female,0,No,No,46,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card,92.27,4319.8,No
CUST-15646,Male,0,No,No,8,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Credit card,85.99,805.99,No
CUST-15647,Female,0,No,No,26,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,106.82,2778.6,No
CUST-15648,Male,0,Yes,Yes,14,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Mailed check,106.75,1525.31,No
CUST-15649,Male,1,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,77.05,1356.32,No
CUST-15650,Female,0,Yes,No,51,Yes,Yes,DSL,No,Yes,No,Yes,No,No,One year,No,Electronic check,61.85,3109.98,No
CUST-15651,Female,1,Yes,No,25,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,83.44,2001.71,No
CUST-15652,Female,0,Yes,No,25,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,101.46,2556.0,No
CUST-15653,Female,0,Yes,No,25,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,18.58,527.73,No
CUST-15654,Female,0,Yes,No,45,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card,119.18,5401.89,Yes
CUST-15655,Female,0,Yes,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,36.66,1764.04,Yes
CUST-15656,Male,0,Yes,No,52,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer,65.97,3491.62,No
CUST-15657,Female,0,No,Yes,2,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,106.95,361.44,Yes
CUST-15658,Female,0,No,No,65,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card,40.95,2620.17,Yes
CUST-15659,Male,1,No,Yes,41,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,66.63,2610.65,No
CUST-15660,Male,0,No,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,31.52,584.48,Yes
CUST-15661,Male,0,Yes,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,58.3,986.93,Yes
CUST-15662,Female,0,No,No,32,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card,36.07,1076.87,No
CUST-15663,Male,0,Yes,No,48,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,55.09,2685.96,No
CUST-15664,Male,0,No,Yes,55,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card,56.09,3068.09,No
CUST-15665,Female,0,No,Yes,62,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer,119.3,7413.44,No
CUST-15666,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,119.47,192.99,Yes
CUST-15667,Male,0,No,No,48,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,29.71,1377.05,No
CUST-15668,Female,0,Yes,No,54,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Bank transfer,92.05,4915.47,No
CUST-15669,Female,0,Yes,No,25,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,23.28,615.38,Yes
CUST-15670,Female,1,Yes,No,71,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Credit card,21.08,1465.46,No
CUST-15671,Male,0,No,No,51,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,28.74,1479.23,No
CUST-15672,Female,0,Yes,No,6,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer,116.48,700.36,No
CUST-15673,Female,0,Yes,Yes,45,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer,113.97,5069.64,No
CUST-15674,Male,0,No,No,45,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer,37.78,1703.9,No
CUST-15675,Male,1,No,No,15,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,34.49,529.2,No
CUST-15676,Male,0,Yes,No,23,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Credit card,42.53,1031.32,No
CUST-15677,Male,1,Yes,Yes,60,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,No,Bank transfer,70.59,4310.12,No
CUST-15678,Female,1,No,Yes,53,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,76.11,3982.86,No
CUST-15679,Female,0,Yes,No,61,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer,40.6,2494.34,No
CUST-15680,Female,0,Yes,No,0,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,No,Mailed check,95.18,0.0,No
CUST-15681,Female,0,No,Yes,48,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,No,Credit card,49.57,2421.92,No
CUST-15682,Female,0,No,No,24,Yes,No,DSL,Yes,No,No,Yes,Yes,No,One year,No,Credit card,112.06,2744.31,No
CUST-15683,Female,0,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,84.99,631.32,Yes
CUST-15684,Female,0,No,No,15,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,62.51,920.69,No
CUST-15685,Male,1,No,No,57,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,No,Credit card,98.57,5573.64,No
CUST-15686,Female,0,No,No,71,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,101.43,7184.44,Yes
CUST-15687,Female,1,Yes,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,47.63,1306.64,No
CUST-15688,Male,0,Yes,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,52.65,261.07,No
CUST-15689,Female,0,Yes,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,113.47,1751.42,No
CUST-15690,Male,0,Yes,No,19,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,34.8,645.51,Yes
CUST-15691,Male,0,Yes,Yes,70,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Mailed check,22.3,1511.63,No
CUST-15692,Female,0,No,No,42,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card,64.31,2691.14,Yes
CUST-15693,Male,1,Yes,Yes,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,99.72,2480.34,No
